"Plot Title: 20160424_-_1.5_m_-_Bethel"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20160424, SEN S/N: 20160424, LBL: Degrees Celsius)","Intensity, lum/ft² (LGR S/N: 20160424, SEN S/N: 20160424)","Coupler Attached (LGR S/N: 20160424)","Stopped (LGR S/N: 20160424)","End Of File (LGR S/N: 20160424)"
1600,05/05/24 03:00:00 AM,19.662,0.0,,,
1601,05/05/24 04:00:00 AM,19.758,0.0,,,
1602,05/05/24 05:00:00 AM,19.662,0.0,,,
1603,05/05/24 06:00:00 AM,19.662,0.0,,,
1604,05/05/24 07:00:00 AM,19.758,2.0,,,
1605,05/05/24 08:00:00 AM,19.948,7.0,,,
1606,05/05/24 09:00:00 AM,20.043,7.0,,,
1607,05/05/24 10:00:00 AM,20.424,11.0,,,
1608,05/05/24 11:00:00 AM,20.043,17.0,,,
1609,05/05/24 12:00:00 PM,20.329,16.0,,,
1610,05/05/24 01:00:00 PM,20.615,8.0,,,
1611,05/05/24 02:00:00 PM,20.234,9.0,,,
1612,05/05/24 03:00:00 PM,20.043,9.0,,,
1613,05/05/24 04:00:00 PM,20.329,1.0,,,
1614,05/05/24 05:00:00 PM,20.329,1.0,,,
1615,05/05/24 06:00:00 PM,20.519,1.0,,,
1616,05/05/24 07:00:00 PM,20.234,0.0,,,
1617,05/05/24 08:00:00 PM,20.329,0.0,,,
1618,05/05/24 09:00:00 PM,20.329,0.0,,,
1619,05/05/24 10:00:00 PM,20.234,0.0,,,
1620,05/05/24 11:00:00 PM,20.329,0.0,,,
1621,05/06/24 12:00:00 AM,20.234,0.0,,,
1622,05/06/24 01:00:00 AM,20.329,0.0,,,
1623,05/06/24 02:00:00 AM,20.234,0.0,,,
1624,05/06/24 03:00:00 AM,20.234,0.0,,,
1625,05/06/24 04:00:00 AM,20.329,0.0,,,
1626,05/06/24 05:00:00 AM,20.329,0.0,,,
1627,05/06/24 06:00:00 AM,20.424,0.0,,,
1628,05/06/24 07:00:00 AM,20.329,0.0,,,
1629,05/06/24 08:00:00 AM,20.234,3.0,,,
1630,05/06/24 09:00:00 AM,20.424,5.0,,,
1631,05/06/24 10:00:00 AM,20.519,10.0,,,
1632,05/06/24 11:00:00 AM,20.710,10.0,,,
1633,05/06/24 12:00:00 PM,20.424,11.0,,,
1634,05/06/24 01:00:00 PM,20.615,13.0,,,
1635,05/06/24 02:00:00 PM,20.234,18.0,,,
1636,05/06/24 03:00:00 PM,20.710,18.0,,,
1637,05/06/24 04:00:00 PM,20.424,16.0,,,
1638,05/06/24 05:00:00 PM,20.424,16.0,,,
1639,05/06/24 06:00:00 PM,20.710,8.0,,,
1640,05/06/24 07:00:00 PM,20.424,1.0,,,
1641,05/06/24 08:00:00 PM,20.424,0.0,,,
1642,05/06/24 09:00:00 PM,20.519,0.0,,,
1643,05/06/24 10:00:00 PM,20.329,0.0,,,
1644,05/06/24 11:00:00 PM,20.519,0.0,,,
1645,05/07/24 12:00:00 AM,20.424,0.0,,,
1646,05/07/24 01:00:00 AM,20.234,0.0,,,
1647,05/07/24 02:00:00 AM,20.329,0.0,,,
1648,05/07/24 03:00:00 AM,21.473,0.0,,,
1649,05/07/24 04:00:00 AM,20.710,0.0,,,
1650,05/07/24 05:00:00 AM,20.329,0.0,,,
1651,05/07/24 06:00:00 AM,20.329,0.0,,,
1652,05/07/24 07:00:00 AM,20.329,1.0,,,
1653,05/07/24 08:00:00 AM,20.329,4.0,,,
1654,05/07/24 09:00:00 AM,20.424,5.0,,,
1655,05/07/24 10:00:00 AM,20.519,3.0,,,
1656,05/07/24 11:00:00 AM,20.424,18.0,,,
1657,05/07/24 12:00:00 PM,20.329,28.0,,,
1658,05/07/24 01:00:00 PM,20.901,29.0,,,
1659,05/07/24 02:00:00 PM,20.519,31.0,,,
1660,05/07/24 03:00:00 PM,20.901,6.0,,,
1661,05/07/24 04:00:00 PM,20.901,24.0,,,
1662,05/07/24 05:00:00 PM,20.996,20.0,,,
1663,05/07/24 06:00:00 PM,20.901,7.0,,,
1664,05/07/24 07:00:00 PM,20.901,3.0,,,
1665,05/07/24 08:00:00 PM,21.091,0.0,,,
1666,05/07/24 09:00:00 PM,21.091,0.0,,,
1667,05/07/24 10:00:00 PM,20.710,0.0,,,
1668,05/07/24 11:00:00 PM,20.901,0.0,,,
1669,05/08/24 12:00:00 AM,20.901,0.0,,,
1670,05/08/24 01:00:00 AM,20.901,0.0,,,
1671,05/08/24 02:00:00 AM,20.805,0.0,,,
1672,05/08/24 03:00:00 AM,20.805,0.0,,,
1673,05/08/24 04:00:00 AM,20.805,0.0,,,
1674,05/08/24 05:00:00 AM,20.805,0.0,,,
1675,05/08/24 06:00:00 AM,20.805,0.0,,,
1676,05/08/24 07:00:00 AM,20.805,2.0,,,
1677,05/08/24 08:00:00 AM,20.901,0.0,,,
1678,05/08/24 09:00:00 AM,20.805,0.0,,,
1679,05/08/24 10:00:00 AM,20.901,0.0,,,
1680,05/08/24 11:00:00 AM,20.805,2.0,,,
1681,05/08/24 12:00:00 PM,20.901,20.0,,,
1682,05/08/24 01:00:00 PM,20.901,9.0,,,
1683,05/08/24 02:00:00 PM,20.615,8.0,,,
1684,05/08/24 03:00:00 PM,20.901,0.0,,,
1685,05/08/24 04:00:00 PM,20.996,5.0,,,
1686,05/08/24 05:00:00 PM,20.901,4.0,,,
1687,05/08/24 06:00:00 PM,21.282,3.0,,,
1688,05/08/24 07:00:00 PM,20.996,0.0,,,
1689,05/08/24 08:00:00 PM,20.996,0.0,,,
1690,05/08/24 09:00:00 PM,20.996,0.0,,,
1691,05/08/24 10:00:00 PM,20.901,0.0,,,
1692,05/08/24 11:00:00 PM,20.901,0.0,,,
1693,05/09/24 12:00:00 AM,20.996,0.0,,,
1694,05/09/24 01:00:00 AM,20.901,0.0,,,
1695,05/09/24 02:00:00 AM,20.901,0.0,,,
1696,05/09/24 03:00:00 AM,20.996,0.0,,,
1697,05/09/24 04:00:00 AM,20.996,0.0,,,
1698,05/09/24 05:00:00 AM,21.091,0.0,,,
1699,05/09/24 06:00:00 AM,20.996,0.0,,,
1700,05/09/24 07:00:00 AM,20.805,2.0,,,
1701,05/09/24 08:00:00 AM,20.805,8.0,,,
1702,05/09/24 09:00:00 AM,20.805,14.0,,,
1703,05/09/24 10:00:00 AM,20.901,21.0,,,
1704,05/09/24 11:00:00 AM,20.710,24.0,,,
1705,05/09/24 12:00:00 PM,20.901,31.0,,,
1706,05/09/24 01:00:00 PM,20.996,36.0,,,
1707,05/09/24 02:00:00 PM,20.996,28.0,,,
1708,05/09/24 03:00:00 PM,21.091,29.0,,,
1709,05/09/24 04:00:00 PM,21.187,5.0,,,
1710,05/09/24 05:00:00 PM,21.091,10.0,,,
1711,05/09/24 06:00:00 PM,21.187,17.0,,,
1712,05/09/24 07:00:00 PM,21.091,3.0,,,
1713,05/09/24 08:00:00 PM,20.996,0.0,,,
1714,05/09/24 09:00:00 PM,20.996,0.0,,,
1715,05/09/24 10:00:00 PM,21.091,0.0,,,
1716,05/09/24 11:00:00 PM,21.091,0.0,,,
1717,05/10/24 12:00:00 AM,20.996,0.0,,,
1718,05/10/24 01:00:00 AM,21.091,0.0,,,
1719,05/10/24 02:00:00 AM,20.996,0.0,,,
1720,05/10/24 03:00:00 AM,20.996,0.0,,,
1721,05/10/24 04:00:00 AM,20.996,0.0,,,
1722,05/10/24 05:00:00 AM,21.091,0.0,,,
1723,05/10/24 06:00:00 AM,21.091,0.0,,,
1724,05/10/24 07:00:00 AM,20.996,1.0,,,
1725,05/10/24 08:00:00 AM,20.996,6.0,,,
1726,05/10/24 09:00:00 AM,20.901,8.0,,,
1727,05/10/24 10:00:00 AM,20.996,6.0,,,
1728,05/10/24 11:00:00 AM,20.901,5.0,,,
1729,05/10/24 12:00:00 PM,20.996,8.0,,,
1730,05/10/24 01:00:00 PM,21.091,11.0,,,
1731,05/10/24 02:00:00 PM,21.282,33.0,,,
1732,05/10/24 03:00:00 PM,21.282,8.0,,,
1733,05/10/24 04:00:00 PM,21.187,4.0,,,
1734,05/10/24 05:00:00 PM,21.282,18.0,,,
1735,05/10/24 06:00:00 PM,21.282,12.0,,,
1736,05/10/24 07:00:00 PM,21.282,4.0,,,
1737,05/10/24 08:00:00 PM,21.187,0.0,,,
1738,05/10/24 09:00:00 PM,21.187,0.0,,,
1739,05/10/24 10:00:00 PM,21.187,0.0,,,
1740,05/10/24 11:00:00 PM,21.187,0.0,,,
1741,05/11/24 12:00:00 AM,21.187,0.0,,,
1742,05/11/24 01:00:00 AM,21.187,0.0,,,
1743,05/11/24 02:00:00 AM,21.187,0.0,,,
1744,05/11/24 03:00:00 AM,21.187,0.0,,,
1745,05/11/24 04:00:00 AM,21.091,0.0,,,
1746,05/11/24 05:00:00 AM,21.091,0.0,,,
1747,05/11/24 06:00:00 AM,21.187,0.0,,,
1748,05/11/24 07:00:00 AM,21.187,2.0,,,
1749,05/11/24 08:00:00 AM,21.091,9.0,,,
1750,05/11/24 09:00:00 AM,21.091,18.0,,,
1751,05/11/24 10:00:00 AM,21.187,25.0,,,
1752,05/11/24 11:00:00 AM,21.378,31.0,,,
1753,05/11/24 12:00:00 PM,21.282,31.0,,,
1754,05/11/24 01:00:00 PM,21.378,32.0,,,
1755,05/11/24 02:00:00 PM,21.664,10.0,,,
1756,05/11/24 03:00:00 PM,21.664,32.0,,,
1757,05/11/24 04:00:00 PM,21.473,25.0,,,
1758,05/11/24 05:00:00 PM,21.664,21.0,,,
1759,05/11/24 06:00:00 PM,21.569,13.0,,,
1760,05/11/24 07:00:00 PM,21.569,4.0,,,
1761,05/11/24 08:00:00 PM,21.569,0.0,,,
1762,05/11/24 09:00:00 PM,21.569,0.0,,,
1763,05/11/24 10:00:00 PM,21.569,0.0,,,
1764,05/11/24 11:00:00 PM,21.569,0.0,,,
1765,05/12/24 12:00:00 AM,21.473,0.0,,,
1766,05/12/24 01:00:00 AM,21.569,0.0,,,
1767,05/12/24 02:00:00 AM,21.473,0.0,,,
1768,05/12/24 03:00:00 AM,21.473,0.0,,,
1769,05/12/24 04:00:00 AM,21.473,0.0,,,
1770,05/12/24 05:00:00 AM,21.473,0.0,,,
1771,05/12/24 06:00:00 AM,21.473,0.0,,,
1772,05/12/24 07:00:00 AM,21.473,3.0,,,
1773,05/12/24 08:00:00 AM,21.569,14.0,,,
1774,05/12/24 09:00:00 AM,21.664,16.0,,,
1775,05/12/24 10:00:00 AM,21.664,35.0,,,
1776,05/12/24 11:00:00 AM,21.760,29.0,,,
1777,05/12/24 12:00:00 PM,21.855,34.0,,,
1778,05/12/24 01:00:00 PM,21.951,35.0,,,
1779,05/12/24 02:00:00 PM,22.238,35.0,,,
1780,05/12/24 03:00:00 PM,22.238,20.0,,,
1781,05/12/24 04:00:00 PM,22.046,24.0,,,
1782,05/12/24 05:00:00 PM,22.046,18.0,,,
1783,05/12/24 06:00:00 PM,22.046,11.0,,,
1784,05/12/24 07:00:00 PM,22.142,4.0,,,
1785,05/12/24 08:00:00 PM,22.142,0.0,,,
1786,05/12/24 09:00:00 PM,22.142,0.0,,,
1787,05/12/24 10:00:00 PM,21.951,0.0,,,
1788,05/12/24 11:00:00 PM,22.046,0.0,,,
1789,05/13/24 12:00:00 AM,22.046,0.0,,,
1790,05/13/24 01:00:00 AM,22.046,0.0,,,
1791,05/13/24 02:00:00 AM,22.046,0.0,,,
1792,05/13/24 03:00:00 AM,22.046,0.0,,,
1793,05/13/24 04:00:00 AM,22.046,0.0,,,
1794,05/13/24 05:00:00 AM,22.046,0.0,,,
1795,05/13/24 06:00:00 AM,22.046,0.0,,,
1796,05/13/24 07:00:00 AM,22.046,2.0,,,
1797,05/13/24 08:00:00 AM,22.142,3.0,,,
1798,05/13/24 09:00:00 AM,22.142,28.0,,,
1799,05/13/24 10:00:00 AM,22.238,25.0,,,
1800,05/13/24 11:00:00 AM,22.238,17.0,,,
1801,05/13/24 12:00:00 PM,22.333,30.0,,,
1802,05/13/24 01:00:00 PM,22.238,5.0,,,
1803,05/13/24 02:00:00 PM,22.046,2.0,,,
1804,05/13/24 03:00:00 PM,22.333,7.0,,,
1805,05/13/24 04:00:00 PM,22.238,6.0,,,
1806,05/13/24 05:00:00 PM,22.238,10.0,,,
1807,05/13/24 06:00:00 PM,22.333,6.0,,,
1808,05/13/24 07:00:00 PM,22.238,2.0,,,
1809,05/13/24 08:00:00 PM,22.333,0.0,,,
1810,05/13/24 09:00:00 PM,22.238,0.0,,,
1811,05/13/24 10:00:00 PM,22.238,0.0,,,
1812,05/13/24 11:00:00 PM,22.238,0.0,,,
1813,05/14/24 12:00:00 AM,22.238,0.0,,,
1814,05/14/24 01:00:00 AM,22.238,0.0,,,
1815,05/14/24 02:00:00 AM,22.238,0.0,,,
1816,05/14/24 03:00:00 AM,22.238,0.0,,,
1817,05/14/24 04:00:00 AM,22.333,0.0,,,
1818,05/14/24 05:00:00 AM,22.238,0.0,,,
1819,05/14/24 06:00:00 AM,22.238,0.0,,,
1820,05/14/24 07:00:00 AM,22.525,0.0,,,
1821,05/14/24 08:00:00 AM,22.429,4.0,,,
1822,05/14/24 09:00:00 AM,22.429,12.0,,,
1823,05/14/24 10:00:00 AM,22.429,8.0,,,
1824,05/14/24 11:00:00 AM,22.525,11.0,,,
1825,05/14/24 12:00:00 PM,22.621,10.0,,,
1826,05/14/24 01:00:00 PM,22.525,18.0,,,
1827,05/14/24 02:00:00 PM,22.525,21.0,,,
1828,05/14/24 03:00:00 PM,22.525,12.0,,,
1829,05/14/24 04:00:00 PM,22.525,11.0,,,
1830,05/14/24 05:00:00 PM,22.812,6.0,,,
1831,05/14/24 06:00:00 PM,22.621,0.0,,,
1832,05/14/24 07:00:00 PM,22.429,0.0,,,
1833,05/14/24 08:00:00 PM,22.621,0.0,,,
1834,05/14/24 09:00:00 PM,22.621,0.0,,,
1835,05/14/24 10:00:00 PM,22.621,0.0,,,
1836,05/14/24 11:00:00 PM,22.525,0.0,,,
1837,05/15/24 12:00:00 AM,22.525,0.0,,,
1838,05/15/24 01:00:00 AM,22.429,0.0,,,
1839,05/15/24 02:00:00 AM,22.525,0.0,,,
1840,05/15/24 03:00:00 AM,22.621,0.0,,,
1841,05/15/24 04:00:00 AM,22.621,0.0,,,
1842,05/15/24 05:00:00 AM,22.525,0.0,,,
1843,05/15/24 06:00:00 AM,22.621,0.0,,,
1844,05/15/24 07:00:00 AM,22.525,0.0,,,
1845,05/15/24 08:00:00 AM,22.429,2.0,,,
1846,05/15/24 09:00:00 AM,22.333,5.0,,,
1847,05/15/24 10:00:00 AM,22.238,7.0,,,
1848,05/15/24 11:00:00 AM,22.429,13.0,,,
1849,05/15/24 12:00:00 PM,22.717,36.0,,,
1850,05/15/24 01:00:00 PM,22.525,23.0,,,
1851,05/15/24 02:00:00 PM,22.621,44.0,,,
1852,05/15/24 03:00:00 PM,22.525,11.0,,,
1853,05/15/24 04:00:00 PM,22.525,18.0,,,
1854,05/15/24 05:00:00 PM,22.621,10.0,,,
1855,05/15/24 06:00:00 PM,22.525,6.0,,,
1856,05/15/24 07:00:00 PM,22.525,3.0,,,
1857,05/15/24 08:00:00 PM,22.429,0.0,,,
1858,05/15/24 09:00:00 PM,22.429,0.0,,,
1859,05/15/24 10:00:00 PM,22.525,0.0,,,
1860,05/15/24 11:00:00 PM,22.525,0.0,,,
1861,05/16/24 12:00:00 AM,22.429,0.0,,,
1862,05/16/24 01:00:00 AM,22.429,0.0,,,
1863,05/16/24 02:00:00 AM,22.429,0.0,,,
1864,05/16/24 03:00:00 AM,22.525,0.0,,,
1865,05/16/24 04:00:00 AM,22.525,0.0,,,
1866,05/16/24 05:00:00 AM,22.429,0.0,,,
1867,05/16/24 06:00:00 AM,22.429,0.0,,,
1868,05/16/24 07:00:00 AM,22.429,0.0,,,
1869,05/16/24 08:00:00 AM,22.429,2.0,,,
1870,05/16/24 09:00:00 AM,22.429,2.0,,,
1871,05/16/24 10:00:00 AM,22.525,5.0,,,
1872,05/16/24 11:00:00 AM,22.621,17.0,,,
1873,05/16/24 12:00:00 PM,22.621,17.0,,,
1874,05/16/24 01:00:00 PM,22.812,20.0,,,
1875,05/16/24 02:00:00 PM,22.812,38.0,,,
1876,05/16/24 03:00:00 PM,22.812,23.0,,,
1877,05/16/24 04:00:00 PM,22.812,26.0,,,
1878,05/16/24 05:00:00 PM,22.717,10.0,,,
1879,05/16/24 06:00:00 PM,22.812,8.0,,,
1880,05/16/24 07:00:00 PM,22.812,5.0,,,
1881,05/16/24 08:00:00 PM,22.717,0.0,,,
1882,05/16/24 09:00:00 PM,22.717,0.0,,,
1883,05/16/24 10:00:00 PM,22.812,0.0,,,
1884,05/16/24 11:00:00 PM,22.717,0.0,,,
1885,05/17/24 12:00:00 AM,22.717,0.0,,,
1886,05/17/24 01:00:00 AM,22.717,0.0,,,
1887,05/17/24 02:00:00 AM,22.717,0.0,,,
1888,05/17/24 03:00:00 AM,22.717,0.0,,,
1889,05/17/24 04:00:00 AM,22.717,0.0,,,
1890,05/17/24 05:00:00 AM,22.717,0.0,,,
1891,05/17/24 06:00:00 AM,22.717,0.0,,,
1892,05/17/24 07:00:00 AM,22.717,3.0,,,
1893,05/17/24 08:00:00 AM,22.812,13.0,,,
1894,05/17/24 09:00:00 AM,22.908,17.0,,,
1895,05/17/24 10:00:00 AM,22.812,28.0,,,
1896,05/17/24 11:00:00 AM,23.196,27.0,,,
1897,05/17/24 12:00:00 PM,22.812,8.0,,,
1898,05/17/24 01:00:00 PM,23.004,6.0,,,
1899,05/17/24 02:00:00 PM,23.292,14.0,,,
1900,05/17/24 03:00:00 PM,23.100,47.0,,,
1901,05/17/24 04:00:00 PM,23.100,8.0,,,
1902,05/17/24 05:00:00 PM,23.292,29.0,,,
1903,05/17/24 06:00:00 PM,23.100,16.0,,,
1904,05/17/24 07:00:00 PM,23.196,8.0,,,
1905,05/17/24 08:00:00 PM,23.196,0.0,,,
1906,05/17/24 09:00:00 PM,23.196,0.0,,,
1907,05/17/24 10:00:00 PM,23.100,0.0,,,
1908,05/17/24 11:00:00 PM,23.100,0.0,,,
1909,05/18/24 12:00:00 AM,23.100,0.0,,,
1910,05/18/24 01:00:00 AM,23.100,0.0,,,
1911,05/18/24 02:00:00 AM,23.100,0.0,,,
1912,05/18/24 03:00:00 AM,23.100,0.0,,,
1913,05/18/24 04:00:00 AM,23.100,0.0,,,
1914,05/18/24 05:00:00 AM,23.100,0.0,,,
1915,05/18/24 06:00:00 AM,23.100,0.0,,,
1916,05/18/24 07:00:00 AM,23.100,3.0,,,
1917,05/18/24 08:00:00 AM,23.196,11.0,,,
1918,05/18/24 09:00:00 AM,23.196,16.0,,,
1919,05/18/24 10:00:00 AM,23.388,23.0,,,
1920,05/18/24 11:00:00 AM,23.388,29.0,,,
1921,05/18/24 12:00:00 PM,23.677,37.0,,,
1922,05/18/24 01:00:00 PM,23.966,42.0,,,
1923,05/18/24 02:00:00 PM,23.292,13.0,,,
1924,05/18/24 03:00:00 PM,23.966,38.0,,,
1925,05/18/24 04:00:00 PM,23.773,34.0,,,
1926,05/18/24 05:00:00 PM,23.773,48.0,,,
1927,05/18/24 06:00:00 PM,23.773,19.0,,,
1928,05/18/24 07:00:00 PM,23.677,8.0,,,
1929,05/18/24 08:00:00 PM,23.773,0.0,,,
1930,05/18/24 09:00:00 PM,23.677,0.0,,,
1931,05/18/24 10:00:00 PM,23.677,0.0,,,
1932,05/18/24 11:00:00 PM,23.773,0.0,,,
1933,05/19/24 12:00:00 AM,23.773,0.0,,,
1934,05/19/24 01:00:00 AM,23.677,0.0,,,
1935,05/19/24 02:00:00 AM,23.677,0.0,,,
1936,05/19/24 03:00:00 AM,23.677,0.0,,,
1937,05/19/24 04:00:00 AM,23.677,0.0,,,
1938,05/19/24 05:00:00 AM,23.677,0.0,,,
1939,05/19/24 06:00:00 AM,23.677,0.0,,,
1940,05/19/24 07:00:00 AM,23.677,3.0,,,
1941,05/19/24 08:00:00 AM,23.773,10.0,,,
1942,05/19/24 09:00:00 AM,23.869,18.0,,,
1943,05/19/24 10:00:00 AM,24.062,23.0,,,
1944,05/19/24 11:00:00 AM,24.062,29.0,,,
1945,05/19/24 12:00:00 PM,24.158,34.0,,,
1946,05/19/24 01:00:00 PM,24.448,17.0,,,
1947,05/19/24 02:00:00 PM,24.351,38.0,,,
1948,05/19/24 03:00:00 PM,24.351,10.0,,,
1949,05/19/24 04:00:00 PM,24.351,38.0,,,
1950,05/19/24 05:00:00 PM,24.545,48.0,,,
1951,05/19/24 06:00:00 PM,24.545,15.0,,,
1952,05/19/24 07:00:00 PM,24.062,2.0,,,
1953,05/19/24 08:00:00 PM,24.351,0.0,,,
1954,05/19/24 09:00:00 PM,24.448,0.0,,,
1955,05/19/24 10:00:00 PM,24.255,0.0,,,
1956,05/19/24 11:00:00 PM,24.255,0.0,,,
1957,05/20/24 12:00:00 AM,24.351,0.0,,,
1958,05/20/24 01:00:00 AM,24.351,0.0,,,
1959,05/20/24 02:00:00 AM,24.351,0.0,,,
1960,05/20/24 03:00:00 AM,24.351,0.0,,,
1961,05/20/24 04:00:00 AM,24.255,0.0,,,
1962,05/20/24 05:00:00 AM,24.448,0.0,,,
1963,05/20/24 06:00:00 AM,24.351,0.0,,,
1964,05/20/24 07:00:00 AM,24.255,0.0,,,
1965,05/20/24 08:00:00 AM,24.351,1.0,,,
1966,05/20/24 09:00:00 AM,24.448,12.0,,,
1967,05/20/24 10:00:00 AM,24.351,8.0,,,
1968,05/20/24 11:00:00 AM,24.545,14.0,,,
1969,05/20/24 12:00:00 PM,24.738,33.0,,,
1970,05/20/24 01:00:00 PM,24.641,33.0,,,
1971,05/20/24 02:00:00 PM,25.416,19.0,,,
1972,05/20/24 03:00:00 PM,24.835,22.0,,,
1973,05/20/24 04:00:00 PM,24.835,33.0,,,
1974,05/20/24 05:00:00 PM,25.125,20.0,,,
1975,05/20/24 06:00:00 PM,25.028,12.0,,,
1976,05/20/24 07:00:00 PM,25.028,6.0,,,
1977,05/20/24 08:00:00 PM,24.931,0.0,,,
1978,05/20/24 09:00:00 PM,24.835,0.0,,,
1979,05/20/24 10:00:00 PM,24.931,0.0,,,
1980,05/20/24 11:00:00 PM,24.931,0.0,,,
1981,05/21/24 12:00:00 AM,24.835,0.0,,,
1982,05/21/24 01:00:00 AM,24.931,0.0,,,
1983,05/21/24 02:00:00 AM,24.835,0.0,,,
1984,05/21/24 03:00:00 AM,24.835,0.0,,,
1985,05/21/24 04:00:00 AM,24.931,0.0,,,
1986,05/21/24 05:00:00 AM,24.835,0.0,,,
1987,05/21/24 06:00:00 AM,24.835,0.0,,,
1988,05/21/24 07:00:00 AM,24.931,5.0,,,
1989,05/21/24 08:00:00 AM,24.931,16.0,,,
1990,05/21/24 09:00:00 AM,25.125,29.0,,,
1991,05/21/24 10:00:00 AM,25.222,29.0,,,
1992,05/21/24 11:00:00 AM,25.319,33.0,,,
1993,05/21/24 12:00:00 PM,25.319,35.0,,,
1994,05/21/24 01:00:00 PM,25.805,23.0,,,
1995,05/21/24 02:00:00 PM,26.195,20.0,,,
1996,05/21/24 03:00:00 PM,25.513,11.0,,,
1997,05/21/24 04:00:00 PM,25.902,5.0,,,
1998,05/21/24 05:00:00 PM,25.805,1.0,,,
1999,05/21/24 06:00:00 PM,25.805,0.0,,,
2000,05/21/24 07:00:00 PM,25.416,1.0,,,
2001,05/21/24 08:00:00 PM,25.902,0.0,,,
2002,05/21/24 09:00:00 PM,25.805,0.0,,,
2003,05/21/24 10:00:00 PM,25.902,0.0,,,
2004,05/21/24 11:00:00 PM,26.195,0.0,,,
2005,05/22/24 12:00:00 AM,26.488,0.0,,,
2006,05/22/24 01:00:00 AM,26.097,0.0,,,
2007,05/22/24 02:00:00 AM,26.000,0.0,,,
2008,05/22/24 03:00:00 AM,26.000,0.0,,,
2009,05/22/24 04:00:00 AM,25.805,0.0,,,
2010,05/22/24 05:00:00 AM,25.708,0.0,,,
2011,05/22/24 06:00:00 AM,25.610,0.0,,,
2012,05/22/24 07:00:00 AM,25.513,3.0,,,
2013,05/22/24 08:00:00 AM,25.222,8.0,,,
2014,05/22/24 09:00:00 AM,25.319,17.0,,,
2015,05/22/24 10:00:00 AM,25.319,3.0,,,
2016,05/22/24 11:00:00 AM,25.125,28.0,,,
2017,05/22/24 12:00:00 PM,25.222,7.0,,,
2018,05/22/24 01:00:00 PM,25.416,14.0,,,
2019,05/22/24 02:00:00 PM,25.222,15.0,,,
2020,05/22/24 03:00:00 PM,25.610,30.0,,,
2021,05/22/24 04:00:00 PM,25.513,41.0,,,
2022,05/22/24 05:00:00 PM,25.610,40.0,,,
2023,05/22/24 06:00:00 PM,25.610,19.0,,,
2024,05/22/24 07:00:00 PM,25.416,8.0,,,
2025,05/22/24 08:00:00 PM,25.513,0.0,,,
2026,05/22/24 09:00:00 PM,25.513,0.0,,,
2027,05/22/24 10:00:00 PM,25.416,0.0,,,
2028,05/22/24 11:00:00 PM,25.416,0.0,,,
2029,05/23/24 12:00:00 AM,25.416,0.0,,,
2030,05/23/24 01:00:00 AM,25.319,0.0,,,
2031,05/23/24 02:00:00 AM,25.416,0.0,,,
2032,05/23/24 03:00:00 AM,25.222,0.0,,,
2033,05/23/24 04:00:00 AM,25.222,0.0,,,
2034,05/23/24 05:00:00 AM,25.125,0.0,,,
2035,05/23/24 06:00:00 AM,24.931,0.0,,,
2036,05/23/24 07:00:00 AM,24.835,1.0,,,
2037,05/23/24 08:00:00 AM,24.738,6.0,,,
2038,05/23/24 09:00:00 AM,24.835,21.0,,,
2039,05/23/24 10:00:00 AM,24.931,28.0,,,
2040,05/23/24 11:00:00 AM,24.931,35.0,,,
2041,05/23/24 12:00:00 PM,24.931,14.0,,,
2042,05/23/24 01:00:00 PM,25.319,37.0,,,
2043,05/23/24 02:00:00 PM,25.222,13.0,,,
2044,05/23/24 03:00:00 PM,25.222,10.0,,,
2045,05/23/24 04:00:00 PM,25.222,26.0,,,
2046,05/23/24 05:00:00 PM,25.125,5.0,,,
2047,05/23/24 06:00:00 PM,25.222,17.0,,,
2048,05/23/24 07:00:00 PM,25.125,5.0,,,
2049,05/23/24 08:00:00 PM,25.125,0.0,,,
2050,05/23/24 09:00:00 PM,25.125,0.0,,,
2051,05/23/24 10:00:00 PM,25.125,0.0,,,
2052,05/23/24 11:00:00 PM,25.125,0.0,,,
2053,05/24/24 12:00:00 AM,25.125,0.0,,,
2054,05/24/24 01:00:00 AM,25.125,0.0,,,
2055,05/24/24 02:00:00 AM,25.125,0.0,,,
2056,05/24/24 03:00:00 AM,25.028,0.0,,,
2057,05/24/24 04:00:00 AM,25.125,0.0,,,
2058,05/24/24 05:00:00 AM,25.028,0.0,,,
2059,05/24/24 06:00:00 AM,25.125,0.0,,,
2060,05/24/24 07:00:00 AM,25.028,3.0,,,
2061,05/24/24 08:00:00 AM,25.028,13.0,,,
2062,05/24/24 09:00:00 AM,25.125,24.0,,,
2063,05/24/24 10:00:00 AM,25.222,36.0,,,
2064,05/24/24 11:00:00 AM,25.319,19.0,,,
2065,05/24/24 12:00:00 PM,25.416,31.0,,,
2066,05/24/24 01:00:00 PM,25.416,31.0,,,
2067,05/24/24 02:00:00 PM,25.319,11.0,,,
2068,05/24/24 03:00:00 PM,25.610,35.0,,,
2069,05/24/24 04:00:00 PM,25.513,31.0,,,
2070,05/24/24 05:00:00 PM,25.513,8.0,,,
2071,05/24/24 06:00:00 PM,25.513,18.0,,,
2072,05/24/24 07:00:00 PM,25.610,1.0,,,
2073,05/24/24 08:00:00 PM,25.416,0.0,,,
2074,05/24/24 09:00:00 PM,25.610,0.0,,,
2075,05/24/24 10:00:00 PM,25.513,0.0,,,
